_customers,item1:LN=longitem1:DI=Hase,item2:LN=longitem2:DI=Hase,item3:LN=veryverylongitem3:DI=Hase,item4:LN=longitem4,item5:DI=Fuchs,item6,item7:DI=Fuchs,item8:DI=Fuchs,item9,item10:LN=longitem10,item11:LN=longitem11:DI=Fuchs,item12:LN=longitem12,item13,item14:DI=Eber,item15,item16:DI=Eber,item17:DI=Eber,item18,item19,item20
2662,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2663,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2664,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2665,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2666,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2667,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2668,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2669,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2670,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2671,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2672,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2673,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2674,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2675,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2676,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2677,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2678,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2679,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2680,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2681,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2682,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2683,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2684,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2685,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2686,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2687,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2688,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2689,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2690,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2691,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2692,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2693,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2694,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2695,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2696,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2697,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2698,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2699,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2700,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2701,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2702,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2703,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2704,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2705,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2706,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2707,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2708,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2709,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2710,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2711,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2712,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2713,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2714,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2715,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2716,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2717,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2718,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2719,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2720,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2721,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2722,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2723,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2724,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2725,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2726,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2727,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2728,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2729,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2730,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2731,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2732,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2733,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2734,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2735,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2736,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2737,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2738,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2739,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2740,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2741,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2742,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2743,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2744,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2745,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2746,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2747,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2748,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2749,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2750,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2751,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2752,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2753,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2754,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2755,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2756,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2757,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2758,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2759,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2760,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2761,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2762,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2763,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2764,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2765,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2766,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2767,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2768,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2769,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2770,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2771,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2772,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2773,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2774,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2775,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2776,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2777,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2778,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2779,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2780,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2781,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2782,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2783,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2784,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2785,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2786,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2787,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2788,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2789,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2790,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2791,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2792,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2793,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2794,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2795,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2796,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2797,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2798,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2799,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2800,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2801,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2802,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2803,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2804,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2805,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
2806,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2807,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2808,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2809,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2810,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2811,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2812,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2813,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2814,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2815,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2816,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2817,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2818,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2819,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2820,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2821,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2822,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2823,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2824,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2825,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2826,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2827,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2828,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2829,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2830,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2831,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2832,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2833,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2834,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2835,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2836,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2837,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2838,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2839,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2840,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2841,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2842,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2843,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2844,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2845,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2846,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2847,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2848,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2849,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2850,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2851,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2852,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2853,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2854,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2855,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2856,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2857,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2858,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2859,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2860,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2861,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2862,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2863,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2864,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2865,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2866,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2867,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2868,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2869,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2870,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2871,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2872,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2873,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2874,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2875,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2876,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2877,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2878,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2879,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2880,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2881,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2882,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2883,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2884,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2885,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2886,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2887,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2888,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2889,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2890,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2891,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2892,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2893,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2894,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2895,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2896,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2897,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2898,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2899,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2900,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2901,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2902,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2903,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2904,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2905,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2906,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2907,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2908,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2909,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2910,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2911,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2912,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2913,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2914,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2915,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2916,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2917,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2918,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2919,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2920,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2921,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2922,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2923,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2924,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2925,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2926,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2927,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2928,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2929,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2930,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2931,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2932,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2933,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2934,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2935,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2936,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2937,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2938,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2939,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2940,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2941,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2942,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2943,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2944,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2945,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2946,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2947,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2948,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2949,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2950,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2951,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2952,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2953,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2954,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2955,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2956,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2957,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2958,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2959,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2960,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2961,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2962,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2963,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2964,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2965,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2966,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2967,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2968,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2969,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2970,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2971,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2972,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2973,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2974,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2975,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2976,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2977,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2978,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
2979,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2980,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
2981,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
